Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
25-Apr-25,1922.05,1933,1891.9,1910.35,1907.363392,338662,11501,645951501,239082,70.6,41.1,-11.7
24-Apr-25,1911.95,1924,1903.55,1916.35,1916.213346,282082,8611,540529293,182619,64.74,20.45,4.4
23-Apr-25,1969.3,1977.95,1920.2,1923.1,1947.782714,1208335,25925,2353574026,956845,79.19,57.75,-46.2
22-Apr-25,1940,1970.65,1935.2,1961.9,1957.88365,890620,31576,1743730336,530514,59.57,35.45,21.9
21-Apr-25,1922.05,1950,1911.6,1927.55,1930.023508,494637,22478,954661038,252687,51.09,38.4,5.5
17-Apr-25,1879.05,1919.35,1877.75,1906.55,1898.162959,408716,14400,775809572,264744,64.77,41.6,27.5
16-Apr-25,1882,1882.05,1861,1877.9,1869.802384,358007,15335,669402342,249095,69.58,21.05,-4.1
15-Apr-25,1870.15,1875.9,1854.45,1864.9,1866.407918,1027801,15067,1918295925,885218,86.13,21.45,-5.25
11-Apr-25,1774,1818.95,1774,1806.6,1806.043167,344590,17706,622344415,185987,53.97,44.95,32.6
09-Apr-25,1767.75,1773.4,1753.45,1765.5,1759.051005,280853,6936,494034752,231971,82.6,19.95,-2.25
08-Apr-25,1764.1,1782,1750.6,1769.1,1768.287669,507374,15461,897183188,215479,42.47,31.4,5
07-Apr-25,1760,1779.6,1738.05,1758.15,1753.573781,784420,11475,1375538345,648000,82.61,41.55,-1.85
04-Apr-25,1808,1842.2,1807.95,1817,1825.720749,262330,11728,478941324,107297,40.9,34.25,9
03-Apr-25,1779.05,1803.85,1776.7,1793.7,1794.324004,219013,9740,392980283,127132,58.05,27.15,14.65
02-Apr-25,1767.3,1799.3,1767.3,1797.4,1790.0678,119365,4904,213671443,47555,39.84,32,30.1
01-Apr-25,1800,1810,1765,1767.3,1781.104387,511068,22419,910265457,161386,31.58,45,-32.7
28-Mar-25,1830,1836.4,1806.75,1828.5,1821.373898,348897,9666,635471889,270202,77.44,29.65,-1.5
27-Mar-25,1799.5,1840.5,1798.7,1825.25,1827.506822,186393,7323,340634479,91961,49.34,41.8,25.75
26-Mar-25,1824,1827.5,1802.5,1805.95,1815.807629,240192,13951,436142466,134132,55.84,25,-18.05
25-Mar-25,1801.25,1843.9,1801.25,1821.45,1826.267303,711824,29685,1299980897,265202,37.26,42.65,20.2
24-Mar-25,1780,1804,1773.45,1801.15,1794.580664,126190,8431,226458134,61386,48.65,30.55,21.15
21-Mar-25,1749.55,1773.95,1749.55,1769.85,1766.143558,79048,6079,139610116,29493,37.31,24.4,20.3
20-Mar-25,1750.2,1773.25,1749.15,1767.3,1759.299833,120267,5207,211585713,66366,55.18,24.1,17.1
19-Mar-25,1734,1750.35,1732,1743.85,1742.990973,152217,7294,265312857,82805,54.4,18.35,9.85
18-Mar-25,1724.25,1737.5,1715.5,1733.15,1728.858156,146908,9025,253983094,70884,48.25,22,8.9
17-Mar-25,1705.8,1724,1705.4,1709.9,1713.642,97366,9059,166850467,52653,54.08,18.6,4.1
13-Mar-25,1714.9,1720.5,1700,1705.8,1709.765389,257562,28463,440370593,195363,75.85,20.5,-9.1
12-Mar-25,1688.85,1719,1688.85,1711.85,1708.074558,884523,4882,1510831232,809049,91.47,30.15,23
11-Mar-25,1684.3,1694.4,1670.3,1684.95,1685.659458,118232,8224,199298889,33986,28.75,24.1,0.65
10-Mar-25,1688.35,1699.4,1683,1687.05,1689.919849,150454,14067,254255201,89598,59.55,16.4,-1.3
07-Mar-25,1686.95,1700.9,1677.35,1689.35,1693.68233,320468,9962,542770989,273333,85.29,23.55,2.4
06-Mar-25,1688.95,1700,1672.6,1689.75,1684.280826,268369,10111,452008761,142965,53.27,27.4,0.8
